Metric,Value
design_name,fft_1024_sol23_gen737
top_module,fft_1024_sol23_gen737_top
lut_count,2746
total_power_w,0.105
wns_ns,47.866
critical_path_delay_ns,52.127
clock_period_ns,100.0
