Metric,Value
design_name,fft_1024_sol26_gen717
top_module,fft_1024_sol26_gen717_top
lut_count,2737
total_power_w,0.105
wns_ns,46.698
critical_path_delay_ns,53.295
clock_period_ns,100.0
