Metric,Value
design_name,fft_1024_sol26_gen783
top_module,fft_1024_sol26_gen783_top
lut_count,3058
total_power_w,0.106
wns_ns,44.986
critical_path_delay_ns,55.007
clock_period_ns,100.0
