Metric,Value
design_name,fft_1024_sol28_gen761
top_module,fft_1024_sol28_gen761_top
lut_count,3076
total_power_w,0.105
wns_ns,45.411
critical_path_delay_ns,54.582
clock_period_ns,100.0
