Metric,Value
design_name,fft_1024_sol13_gen721
top_module,fft_1024_sol13_gen721_top
lut_count,2761
total_power_w,0.105
wns_ns,45.791
critical_path_delay_ns,54.202
clock_period_ns,100.0
