Metric,Value
design_name,fft_1024_sol16_gen778
top_module,fft_1024_sol16_gen778_top
lut_count,2792
total_power_w,0.105
wns_ns,45.884
critical_path_delay_ns,54.109
clock_period_ns,100.0
