Metric,Value
design_name,fft_1024_sol29_gen744
top_module,fft_1024_sol29_gen744_top
lut_count,2780
total_power_w,0.105
wns_ns,45.318
critical_path_delay_ns,54.675
clock_period_ns,100.0
