Metric,Value
design_name,fft_1024_sol15_gen744
top_module,fft_1024_sol15_gen744_top
lut_count,2999
total_power_w,0.105
wns_ns,46.227
critical_path_delay_ns,53.766
clock_period_ns,100.0
