Metric,Value
design_name,fft_1024_sol18_gen751
top_module,fft_1024_sol18_gen751_top
lut_count,2806
total_power_w,0.106
wns_ns,45.366
critical_path_delay_ns,54.627
clock_period_ns,100.0
