Metric,Value
design_name,fft_1024_sol29_gen754
top_module,fft_1024_sol29_gen754_top
lut_count,2338
total_power_w,0.106
wns_ns,45.760
critical_path_delay_ns,54.233
clock_period_ns,100.0
