Metric,Value
design_name,fft_1024_sol4_gen763
top_module,fft_1024_sol4_gen763_top
lut_count,2499
total_power_w,0.105
wns_ns,54.488
critical_path_delay_ns,45.505
clock_period_ns,100.0
