Metric,Value
design_name,fft_1024_sol13_gen722
top_module,fft_1024_sol13_gen722_top
lut_count,2338
total_power_w,0.106
wns_ns,45.758
critical_path_delay_ns,54.235
clock_period_ns,100.0
