Metric,Value
design_name,fft_1024_sol12_gen778
top_module,fft_1024_sol12_gen778_top
lut_count,3054
total_power_w,0.105
wns_ns,45.422
critical_path_delay_ns,54.571
clock_period_ns,100.0
