Metric,Value
design_name,fft_1024_sol20_gen709
top_module,fft_1024_sol20_gen709_top
lut_count,2948
total_power_w,0.106
wns_ns,44.879
critical_path_delay_ns,55.114
clock_period_ns,100.0
