Metric,Value
design_name,fft_1024_sol26_gen760
top_module,fft_1024_sol26_gen760_top
lut_count,3087
total_power_w,0.105
wns_ns,45.435
critical_path_delay_ns,54.558
clock_period_ns,100.0
