Metric,Value
design_name,fft_1024_sol6_gen725
top_module,fft_1024_sol6_gen725_top
lut_count,2177
total_power_w,0.105
wns_ns,53.739
critical_path_delay_ns,46.254
clock_period_ns,100.0
