Metric,Value
design_name,fft_1024_sol3_gen716
top_module,fft_1024_sol3_gen716_top
lut_count,2514
total_power_w,0.105
wns_ns,53.835
critical_path_delay_ns,46.158
clock_period_ns,100.0
