Metric,Value
design_name,fft_1024_sol5_gen748
top_module,fft_1024_sol5_gen748_top
lut_count,3081
total_power_w,0.106
wns_ns,45.017
critical_path_delay_ns,54.976
clock_period_ns,100.0
