Metric,Value
design_name,fft_1024_sol21_gen739
top_module,fft_1024_sol21_gen739_top
lut_count,2508
total_power_w,0.105
wns_ns,54.500
critical_path_delay_ns,45.493
clock_period_ns,100.0
