Metric,Value
design_name,fft_1024_sol10_gen742
top_module,fft_1024_sol10_gen742_top
lut_count,3078
total_power_w,0.106
wns_ns,46.231
critical_path_delay_ns,53.762
clock_period_ns,100.0
