Metric,Value
design_name,fft_1024_sol23_gen710
top_module,fft_1024_sol23_gen710_top
lut_count,3009
total_power_w,0.105
wns_ns,45.579
critical_path_delay_ns,54.414
clock_period_ns,100.0
