Metric,Value
design_name,fft_1024_sol11_gen724
top_module,fft_1024_sol11_gen724_top
lut_count,2639
total_power_w,0.106
wns_ns,48.516
critical_path_delay_ns,51.477
clock_period_ns,100.0
