Metric,Value
design_name,fft_1024_sol1_gen704
top_module,fft_1024_sol1_gen704_top
lut_count,1921
total_power_w,0.106
wns_ns,48.561
critical_path_delay_ns,51.432
clock_period_ns,100.0
