Metric,Value
design_name,fft_1024_sol27_gen764
top_module,fft_1024_sol27_gen764_top
lut_count,2724
total_power_w,0.106
wns_ns,47.877
critical_path_delay_ns,52.116
clock_period_ns,100.0
