Metric,Value
design_name,fft_1024_sol1_gen733
top_module,fft_1024_sol1_gen733_top
lut_count,3149
total_power_w,0.105
wns_ns,44.928
critical_path_delay_ns,55.065
clock_period_ns,100.0
