Metric,Value
design_name,fft_1024_sol11_gen790
top_module,fft_1024_sol11_gen790_top
lut_count,2491
total_power_w,0.105
wns_ns,54.529
critical_path_delay_ns,45.464
clock_period_ns,100.0
