Metric,Value
design_name,fft_1024_sol24_gen784
top_module,fft_1024_sol24_gen784_top
lut_count,2180
total_power_w,0.105
wns_ns,66.505
critical_path_delay_ns,33.488
clock_period_ns,100.0
