Metric,Value
design_name,fft_1024_sol4_gen798
top_module,fft_1024_sol4_gen798_top
lut_count,3051
total_power_w,0.106
wns_ns,45.622
critical_path_delay_ns,54.371
clock_period_ns,100.0
