Metric,Value
design_name,fft_1024_sol24_gen716
top_module,fft_1024_sol24_gen716_top
lut_count,2401
total_power_w,0.105
wns_ns,48.562
critical_path_delay_ns,51.431
clock_period_ns,100.0
