Metric,Value
design_name,fft_1024_sol29_gen791
top_module,fft_1024_sol29_gen791_top
lut_count,3013
total_power_w,0.106
wns_ns,44.840
critical_path_delay_ns,55.153
clock_period_ns,100.0
