Metric,Value
design_name,fft_1024_sol28_gen784
top_module,fft_1024_sol28_gen784_top
lut_count,2731
total_power_w,0.105
wns_ns,48.556
critical_path_delay_ns,51.437
clock_period_ns,100.0
